qid,query,truth_ids,retrieved_ids,mrr,recall@1,recall@3,recall@5,recall@10,recall@30,lat_embed_ms,lat_retrieve_ms,lat_total_ms
q025,How do embedding dimensions affect storage and latency?,['embeddings_vector_dimensions_and_storage_costs.md#0'],"['f7ec6a49188a7abbd5da5e7302b89f199c3b469e', 'fcbf9020134f7a272e963e00d07567e7cb8c9119', '4a9b1acf2acd5027ee79391e67bb82c3c9b3e043', '9eb4387fba50da89f254aba5ef62be9edf78af71', 'cb71f9f3da62ae952d1e119f9644059e28ccede8', '5800c3e2119e144bb5c18591340d432f79c12e30', 'bae9538ce5d94134453a3c9d13b3e3ab60922b0f', '004621080fba6622804d8550b3bb6b8528969805', '6976bbbc6af0f11d804d96e259cc9b25074256fc', '0240d79c510166e6451d7e4d5007468fedee5094', '9a0581163fc3e9eea80dc0f3670acfe239e37aa2', '4a9d929e36596cf3d2d2568202d90bc41fafd4f6', 'f52c70ecf2cc43a13e4a792837b14c2e628f6356', '532eae237d65df717d2cb09df24182481b0a70c4', '2f47aeabc7214b1e1aa9105f23ce9557dc8ab25d', '81ca01267e1d91db5155ee4c235bdd2e730227d4', 'ddc16fa9f350a8668ca53f2bfefee4c2ebf92fe1', '6dc62e2835f898a8ea46ac72263bee8d947f172a', '9bc83e5a83bcdc1e446e333476884906fced6830', '8b18872f2b5d07afef2c2d55edba4cecc9bea806', 'bb74c957d1223c8f7d6d5b742d4ec58263b6f795', '1554cc7f16bdfcd8d18da19b9d17d0cc47ef76c1', 'd8309b79e9c8e57c468f6afb3aa1ba767420f16f', '1c869bd2de6f72f279b4488e4d2ade54b53651db', '900ea319349b9fbc7e01c50238c50f3d5afc09a8', '4c675d4c4b372c6869cfccdf4cde3eda7eed5940', '8ee59859ee4e28ebf35304caf70ed69556bbc264', '5a1e38cb62813fb985f574c862c5449020611dfe', '5bcf84cacf6927b0601dabf8e203a306a56bf567', '9c4803b7ab34caed3cf604b97aa1e2f337a9e0af']",0.0,0.0,0.0,0.0,0.0,0.0,8.13416694290936,5.2459160797297955,13.380165910348296
q026,What batching strategies improve embedding throughput?,['embeddings_batching_latency_and_throughput.md#0'],"['78a59a966affcfbe7e4745572d60c1cacbc4ad0c', 'df0805b7e243f6f2d354942b46e6920e3a89808e', 'dfa6264204a16480bec65b2f864fb010e1720eff', '2cdeba8fc5603b32393be77fddb3abcff253790a', '272d881903e0247f859476a2a339333dfce5918c', '39a76b8895e31751643bfb39fa9617fdacdf937f', 'e4baf96a04d9cd70bf81a5df2c7057566b88427b', '179577ceccc16b06245232d78fe2999af2aa7f45', 'fca3d30a3cbd306a8aa17293a0a5f4c0b9bc00a9', '925016b5a0db10295da965e2009b12f70764bf4f', 'ab3405c262643057323f224571172521628603f6', '42841344d5a5e11948878e1f9a1aa32ad60cb5c3', '24273794d93bea51d3431063d4c85fc4f07d8688', '50e5a0f153999b6aea24218b2e5760e67ac5dfce', '32f287c60c63e0a96b2d7d079cfb2a3c27afe81e', '03f2263c4a00d8d616a3f00734d16963cb10a463', '778a738b901701b5399e0b05f5ef029517bef833', '8c70454f46be37c56ccfffcb3ea7d214c7bcd6eb', '9cc9e3bb4521e482683b30d6cd4880b7ae464fff', '2849b4f1840cb408935cc0f33a78bf5d4cdea1fd', '86a199c827db2ec9926a7543699c4b45f2ec4601', '1fdf7495915f4c1f12f35108f4e7bf6194b3026c', 'a9908db890736757831ae9930632c1064ba0194f', '39a68ee1d4d4da85bb398e6ed2d371dc01ebe00a', '72de2e6991140e7fbf25fbfdc650b21be08eb8d4', '032fa87bd22ce1833bf9d6e976225fed4a80923f', '92995ee99e29440e849ebe4b33000f1a0c7779a9', '8e0cb69b4eeba65d68911707c060ca24e3bdb60a', 'b1a2b400aa327b56d0e5de264f03018e874ec2dc', 'd8b9bb234059c53ab4107ce9c5bd060820a12609']",0.0,0.0,0.0,0.0,0.0,0.0,7.550666108727455,4.23391698859632,11.784625006839633
q027,What is embedding drift and why does it require reindexing or versioning?,['embeddings_drift_versioning_and_reindexing.md#0'],"['0f9f3ddefe926f6a60af6fd40a1b26ebbaf4f772', 'b98892458d982b757c6e8e8744f2aec611c46bd9', '3bad699474c060ae3b571d99178828c189b6a89f', 'd0b387159aadc3835d8a59ec7c500f67a2fe0e7e', '6125a9c47419d2b289a5d3771e7d73da82ae70e7', '1b9de05179fefcfdbd3127ad368ed7cb482449e5', '73072bd501b65296c7f4aff73c6ff8dab56b3f5a', '6a04a7b8dd0e0af7c37fecd0a2bcc97c2c8c335e', '5a3e5914a8e2bc103ab47f63d41a065284fbf5da', '0dc833252041d5880930ed204b08f6712c4ba939', '6144ba5efe3e9bd530236f5ae30d9c069b7c4313', '9f29e474d629af546f96308ee4353e00f4f74732', '4143948b1d004a9b2827427bdfb84186ae075b7c', 'f548145ebd489eecc744cd69cc7a3a2792b80ffd', '2b2dfa4df55308308e8b8633be64a98778646ac4', 'e0065962a85db68b61a08a8d6e828b432a66927e', '6acfca2b1329a09948ff42b1c1e006d41b36b5ff', '6b430c6217fb28c3e3620dc525f0cee7e8debd57', '5bf9c9b8abb8fb1f03aecab41005c13aa5794a9f', 'a757f27c3a3f71e32e1767cdf930401fbd27310d', 'f23e064d17cae9fde70bcd4c23ed1421d3a08744', 'e78905ed7edc31ac1afafad395acebc1a7db5ce7', '1c4dd709e5a5e2331958263017e9d54f354e9bbe', '1cc0a3ad7513e09121d31b1d76b7c7d6b14776e2', '6f0d6c5746b617772e4561b24bf3e1c79d30bd4a', '847eba8ba6eb6a73a7859e0329cfec0a234f195b', '8b18872f2b5d07afef2c2d55edba4cecc9bea806', '64d19aac6dd7e1682bb0ee3839afee6c3a33c4cb', 'a99019a4634378b0024a28e8cf86da25a2a7a64f', 'abf0a08b2a7bbecf54f95c028c972fbf7a71450c']",0.0,0.0,0.0,0.0,0.0,0.0,8.356167003512383,4.136291798204184,12.49254192225635
q028,How do you manage embedding model versions in a production RAG system?,['embeddings_drift_versioning_and_reindexing.md#0'],"['184cc931cf46a8716fd53ae08ecc3d6b66f8faf3', 'b27f08f2eb93bcbc8bf0e083be634ac0ea22eec7', 'ae8e9ba731b0a104d0ab97c918ad8779856bb8d5', '77484c6d9c448d226b3dc4dc31108eeb897b0293', 'b98892458d982b757c6e8e8744f2aec611c46bd9', '04ce57c665929904486dad7a95316a230ba646a0', '42dfeee7da1523eb195cd94acb52b53bf67c2e4d', '3bad699474c060ae3b571d99178828c189b6a89f', '6125a9c47419d2b289a5d3771e7d73da82ae70e7', 'c52cfa740a352936a289145d3f065259df8bf384', '63327301c52555459bd4c96d67615c30f60d862a', '186733d63316c41b37245c7842d17abe3f8bde8e', '0f9f3ddefe926f6a60af6fd40a1b26ebbaf4f772', '81bf287ca156f6588839d79a4ac3eaa3b2ec75c3', '8d67f9aa8e39099a89d25fe5363b625e011f59c3', '73072bd501b65296c7f4aff73c6ff8dab56b3f5a', 'b6d310d1e513e06302d05f83dbe5b598427192fd', '1b9de05179fefcfdbd3127ad368ed7cb482449e5', 'd0b387159aadc3835d8a59ec7c500f67a2fe0e7e', '98c684abc4b3aab39555c466acad6db1debfcced', '4143948b1d004a9b2827427bdfb84186ae075b7c', '5a3e5914a8e2bc103ab47f63d41a065284fbf5da', '5bf9c9b8abb8fb1f03aecab41005c13aa5794a9f', '6144ba5efe3e9bd530236f5ae30d9c069b7c4313', '613b73d7b58e499daa0e64d479bfca4a088b7121', 'cb117969b96639fd7841320a15ebd2ebe71e8891', '9f1f891fe9dd6b50155c90e18a76a57f80804dad', 'd100025fd196a12cb42256734278f457b5ccfb8e', 'e0065962a85db68b61a08a8d6e828b432a66927e', 'a757f27c3a3f71e32e1767cdf930401fbd27310d']",0.0,0.0,0.0,0.0,0.0,0.0,7.9106660559773445,3.693709149956703,11.604459024965763
q029,What are challenges of multilingual embeddings for RAG?,['embeddings_multilingual_and_domain_specific_models.md#0'],"['a9b50a98b1eea8ad7850b0946c21b705e7424595', 'e4526e683264a6bef2724fdf3cec1a1ba04639c3', 'a1e8fc32ee68bab42329cd121eba7f634e25b870', '4232128f42d92d26397755d7b4afe2fed822a95a', 'bd032f434bee751a4b69728ef3d5b298015de6d0', '784faf120405503e1507e1409d7280c46dddfad4', 'b733dcb117154441d00dd9688eba8d34c5ffa2ca', '2793b517b456e615d54801b1e57296e620b283b1', 'cbd4ff453a61349005e442bfee9e8d2c2257f988', '4be7f0a9ed8685219f75bff631fe9baa38d4f081', '382237e72292ce947f0090f34330ef7a08b3aae5', '164fa2edfd1ca071d514159aabcc3ce8f1c66c21', '066e0461371b6a99f759659f52b4acc477a3eaf7', '9e26fdb73c148431e2d3ef2cd55475ac7bd49e8b', '73c57453db6057e4f5baeb12907ab52d85557691', '28e4a26fa9526558f6981fd9402ed7b001965696', '1d6c3851583bceb8970e260e40eb522337c37cb8', 'd31d651b573934e6b82f739bbb6ec8546cf5259d', 'e974ad8cc55f8540ae90a31bcd3f8ab8ff14f6c9', '4aa315819ad74c4a3d3658886d86365065cf04f3', 'f35d4103382e931cfd5498a5e1d4a4bbc8cc5cac', '578c766d4cd3f1fa1162a6c675fc4ce7bd13ff45', 'c4a98f9df4b32cb86e773ba8bd75577d2b4c7484', 'b423989e728900b5bbf2d451527dd4b059cbad31', '5fbfe3b7746dd1bf1170f48f1e86536a5e7b435c', 'be22e3de8457cfc12730a667a87b61bf9de26f29', '90e6637c3a7b59b009a767d09191a2134b9f7cf6', 'd977c38831a92729228e67dc4bdbaef5c283c4b8', 'f1b5d436d3f148440c131e19b403277e15043296', '1864d4e3693d6cbbfb1e26c752e6012afb295103']",0.0,0.0,0.0,0.0,0.0,0.0,7.144666975364089,2.9043329413980246,10.049040894955397
q030,What are domain-specific embeddings and when should you use them?,['embeddings_multilingual_and_domain_specific_models.md#0'],"['2793b517b456e615d54801b1e57296e620b283b1', '784faf120405503e1507e1409d7280c46dddfad4', 'd31d651b573934e6b82f739bbb6ec8546cf5259d', 'a9b50a98b1eea8ad7850b0946c21b705e7424595', 'bd032f434bee751a4b69728ef3d5b298015de6d0', 'a1e8fc32ee68bab42329cd121eba7f634e25b870', '164fa2edfd1ca071d514159aabcc3ce8f1c66c21', '4be7f0a9ed8685219f75bff631fe9baa38d4f081', '4232128f42d92d26397755d7b4afe2fed822a95a', '74d5575dfd6c57ef8b260e120b2578f6c393486e', 'b733dcb117154441d00dd9688eba8d34c5ffa2ca', '73c57453db6057e4f5baeb12907ab52d85557691', '4efc361bffe8961563e4111f738c820f53d64be6', '28e4a26fa9526558f6981fd9402ed7b001965696', 'e4526e683264a6bef2724fdf3cec1a1ba04639c3', 'f1b5d436d3f148440c131e19b403277e15043296', 'f35d4103382e931cfd5498a5e1d4a4bbc8cc5cac', 'dad8962bb614c02bf2de67a0894d6436a8708af0', '382237e72292ce947f0090f34330ef7a08b3aae5', '1d6c3851583bceb8970e260e40eb522337c37cb8', '90e6637c3a7b59b009a767d09191a2134b9f7cf6', '8a37a87d1223f5b105dfb6107d9eb2c2098f6a2b', 'c4a98f9df4b32cb86e773ba8bd75577d2b4c7484', '578c766d4cd3f1fa1162a6c675fc4ce7bd13ff45', 'e974ad8cc55f8540ae90a31bcd3f8ab8ff14f6c9', 'cbd4ff453a61349005e442bfee9e8d2c2257f988', 'fc3ead212a3d1216efe4d0707115a2ac42944cdc', 'a2c9c45c7e91b1ee7cce753b6c0f269c0fe75795', 'ba932814d9f4e5f061ad11973fc2c1503d2f85fd', 'c5b3be6591adb0532afde57e7d05ea8273579ea9']",0.0,0.0,0.0,0.0,0.0,0.0,7.0689169224351645,5.482375156134367,12.551374966278672
q031,"What are common vector index types like HNSW, IVF, and PQ?",['vector_db_overview_indexes_hnsw_ivf_pq.md#0'],"['2c9054933825cd1099159a7f1b5a33cc59cb6e9a', '76fe42e178a628e21ac07b4f8e05031a767fca2d', 'a6c06e6a3fc498e56c83b8685ca271e2307d3b7a', 'b390537d84bcb11df88899ec6d80940966dc9a12', '1f726d3c681828f7c7e7d09a5996d960ef1d1875', '9baa1dd64c17d778c9e3a52b2a2c0bdadffe5c1d', '82f3b0c49cf11958ded9850835c21214d30f718b', '84c77253a03055a1782e70a059526936d80e2b42', '61ec3bdfd190a7b1c22e2e50fe6b3601c9bd6e5a', '95922f22f7bad9315e378fdf6c6f86fe697433e7', '7047d9bb440f7fe1796bb1fd49dad12e2318b1f8', '3dc01f041371af5e0c1e219df9cad4a5f4f01358', '191b81f82088be4470f1bdd5607b9c72958c069b', 'c75ae7281ffc52e5e1e8ec1e022e01a4ba179c72', 'f496c8cc22c94b0f929147dda8091c0d9efc2a63', '29249429e0e47b23f6b8d6527cd1943ae86f93af', 'fdbad3b9ad08992cdb4df9c288a0b84935edce7e', '28cfbbfaf530dfa94281f0d0694c1a8564dbcd30', 'bd30f6abd246151c16676fb46215158582bbb2f5', '6fc1385adf425b2836b312193e1ee0a19dcfc923', '1f621c95754056aca8d6ba71fdd24afb68de694a', '058d7cbfc09998827e1dbdbdecdb2a131e3d1d23', '0b4577c70bba0fb138f841adc34142e6efe64e3c', 'e405b51bb690217f02bdb03b8ff57e8025a44234', 'e61a20a7211518d3155aab9780ffa0b0ff584e6c', '199137f53a577d45ef725d53941107f04fd60395', 'ced9cf298f7c18a5ca106aa335b7cbc4ac9b7e2c', '6e55b07c8614f31c28dfae3d60604bd3902dd830', 'b98c261408336ef111abfdb44d4f017b23af3784', '800a17cffc32f961d67360e683e89674af249f49']",0.0,0.0,0.0,0.0,0.0,0.0,8.088374976068735,5.768792005255818,13.857208890840411
q032,What is HNSW and why is it popular for approximate nearest neighbor search?,['vector_db_overview_indexes_hnsw_ivf_pq.md#0'],"['7d8b833da8b4d69c4c33fccd7395d589f6264f31', '063f011fc9c4e7a20767fe36eafe59e3bd251aa0', '272f1f7e07c203870d1d3726bfc86c050dcffbfb', 'f0a72126279be00ed729e331be98fac271f35b0b', '4c3cd550fbd2342149a445a1d431c1ceac53bb03', '9cb8af46963ae1beac2b37ed13512cb3780aff1d', '10d1d87a6ae690badca9e025c876d5d63322e969', '15824290c9a4233d1107d2b9b1ec255512953e42', 'a33dfd82d7e1f746b54c12a7a6fc8db3e4a3b440', '1a7295a0823b3269c1580eac175cc89994c926b8', '52d46ff9d116733b148c718852281cd2cfa4741e', '5cf60b7a2eeef97839c30979b7ec347a0a1bcfcf', '47dd6d2d5caf7644bd0d3a879d8a00afde36fc32', 'b23f194318081d975d6080966d2dc1690a70b3c9', '531131b6d2cc5311c29aa42419401b60f70733a6', 'fa519713cb54c2084fc5ec40549b8f3b97450388', '86ec285403a90bc3abeeec5df0ee7b5bc208eb55', '1b0fbb98508ea5c31fb188cbf5af9b6063f08a7f', '3643e55e1b7cd60df9037115b43f254159b0542f', '181a799df98f7496a1916094d08bf9f26e1d4216', '369b0ff7c11a06d6e9a77f066f0c81e132482d3d', 'ceb7d62ff0b7450d3c2827d41e1e892b466f55b8', '64f8854d055a7eeddc9f437732ffedaf3f701280', '844473ac000ceba0643a355f07870288fbe25002', 'b21172e775c24389550205352a5eca3e300dea35', '6aac3d701eeb46871bea65cad0f84a3990dd44c3', '4b2b3c4c7a08cdbf9959785854d35797f9ae49dd', 'db022981c47fe54dab5b8bcb0863af5604c546c1', '63333f362042fbd604d371641c3e25006f1d8562', 'da4509eac5e7b7b897981ca2d7f118fce27f7f8a']",0.0,0.0,0.0,0.0,0.0,0.0,7.909041130915284,4.1864169761538506,12.095542158931494
q033,How do payloads and metadata filtering work in vector databases?,['vector_db_filtering_payload_and_metadata_indexing.md#0'],"['883defbf0ea6269559d0aa4c2d682136cdfcfff1', '40e503331ec9de0e8c1e8a401a692fc0ff1d07e1', '12b792c6b8589858758e0b6082b4ed4f80f1061c', '788c8e2c7562806338b87ab44e530a9a2ea764b3', '12d433bd801e280adc35192bdea3012cf4164745', '1b82b5dda88ff60bc88ae0703ee1d3fac0590bf4', 'c0cfa302f50524a46999d31f111adf686fc2d3ce', '3c8a49130bc3be48ae67a2b87614015ed8a7f400', '00b97b992dcea8b9a9c8e1e47f9bfb8aa36872d4', 'df8644921dd9e757d1920e2630386741d11b00b8', '3a3fe1f5fd41765ed3cf462f1f319731c5972ee7', '61adc55af7821e149b74c7028e7f8875873beb73', '682701bfca79bfcd8cd39133948b0ca96ae203b4', '5210708c86558552208cb4aa20f0e5dcd9ac34aa', '829ff28aba5951b94e22c98059b43e8f531ce811', '513a61c8e797f772e10506666d9d164c31aadce1', '907ca665b0e2a649d9189016d616ce444352e4a5', '1557721e009301a1eed231067cb4a859cb5359e1', 'ff8dc83480936c16483fb74de9accf4c6878038e', '16c53e7f209277e1865812c0ea2901f5bb6a1481', '782955c6333008f96232b9d5e952d39af4d130a8', 'bcbdac5d37000c39df3ea123c79dfa858be6d2da', '690a9fbd11a3ac9b131ae91199210cd8278ba70b', 'eaf5aa5122993a700e41fbc0f5e6e7cb31fd3f75', '1f5fcd76a35dc526933008e77e809b36547d967f', '01097a29d629202f5ce92b578cc43b6b88cc95da', 'c077142a15f7b8430eb4f0b05dbebd3b1e5c0709', 'b410ac5977336c9796df861361d3fc503e9618e2', '310cd64ca50331a426c90c053b14890f6f43f938', 'cb06a5ac3e452b19d3a66df72394c429792f5078']",0.0,0.0,0.0,0.0,0.0,0.0,7.482416927814484,4.165041027590632,11.647666106000543
q034,"What operational tasks matter for vector DBs (upsert, delete, compaction)?",['vector_db_upsert_delete_compaction_background_tasks.md#0'],"['53e51beb07b6ae2aabd1adfe546a077264a96fad', 'a151a85b7dcab11b33447da9ed5a8ced0f7b45b8', '2f201906649f61654aa3ef0fe6ac42fb60314439', 'e01d4c2da49174f13e6b1a9ace894b5d81b9be24', '9d2e92400be4823d15be8ddbbe5e91560a447759', '2e06eee8841632de482caee659d49f3b194469a2', '3d10c36eaab0008a17bef339c39c9da2290c7df5', 'fed1ca8f9e4c4409cdf6cf46064a520b45140462', 'e339354291bc59fd3457a526f220186fc789bd7b', 'a23760102397b1361282ab8071b10df730e35eae', 'd19f72d50f750cdebcd7d088074d1618437a3ec7', '37980cdcc72f67ee7d768c296d6ec364cf4156e5', 'b20d709ae80657a8b088369c995ae9dc57ed0ba8', '5de51d6e5131b1e13185152e56a195f33e272b4f', '51fa31e75dfff403f7654640f862fe98cf2a9573', 'bcf2d3ffcc94654fa1ca6b417466dab21feed9dd', '49860f2af72cd9851c62595d39f683bc31ffa50c', '50fb43f1f48d19dc7faf6a515ec92f1aff6ee622', '4ed4c9fb327c74ae97037922b6748b88621a23e8', '7014ab20f93406f6aefa19b93e924e2200eb0833', '72eda36ff2b8530ee3bcc0a5ef5cd5762d2700a2', 'e984864fde331263a2aa171e7df18f403f1f5410', '97b433e485b4ca680989e5b64a498ed7090046fa', '78c3c27dbb4779b795bc2f1e0a4288d2a36c4d62', '55acef86a1986f0b79aaeed2594367c0a42fe717', '29f426ec7d59828e113ea2bda83934495de7f00a', '672d4bc5700b9af2fbb5af910a8e1f5063932d02', 'd3817613a0e1e818ffdbc0ff30c2f3f3399d94cb', 'fd400131c6a1e15c5c18c579a948d23481ce4afa', 'c2d06fe5d772bbece29216a73d04b2d059ac0849']",0.0,0.0,0.0,0.0,0.0,0.0,7.655000081285834,4.256207961589098,11.911290930584073
q035,How do consistency and durability differ from performance concerns in vector DBs?,['vector_db_consistency_durability_and_snapshots.md#0'],"['302b5b7d02d4d387a62bfbe486eb10085c468279', '48e41063d89789c7812a862d5787cb96c5f9eaa5', '672a0bd0558bd354879d7fbe7f1528767b53da71', '24b7115f5da0274debfa819dce2eebb48385436d', '2d68b723448593d073c70a340211a0bbb27a67c7', '45acfb0d3885062856a6c0f6590b27524c66103d', 'e01d4c2da49174f13e6b1a9ace894b5d81b9be24', 'a0c6dbc2e4377b11f24d418a7cadd279a1171bc8', 'a49eb31e4e27ef4f44150257686cbfc55456aba1', 'a30866b6b7e6f2ae68d515361e6dfc52998af54d', '85280015f9764845a433e4563d008155b68760f8', '4422385f091c8f4f4f8b6e7d9d6945bfd2d6bf6c', '1613d83879e5f1ac7cd3d02c88ea6e7e57bc0331', '1c3f0c5b6423f90f530de93bc1d1e49383b9fd57', 'ad4719854345ac74575b9d2db2323581d71129d0', '72da28447ae645d412fd3f2a4dabf7ec7c192d8a', '55e3da3ff22e808b6e6ec6413705801a00c70cc4', 'c86f10fa3917660bb7c8b3fd8ddad87a7368345d', '8addd2edea7a6c892ae24d818fe9e0448a293fac', 'c61cddccba73cbb3b222a97197eda1530d002c3b', '858cc2d51eda6fabae400e3b1108880edf32534c', '647052c23cede88bd0e79e5cf068c394eb9c745e', '68afff82e5083c0a42fe2225efc28b269630ee1a', '1dab2541d0a5d55fc9f43ae5c6f26b20814cc5ca', '525ad17872305fd37ee2f581b7352f9580ac018f', '0da1b27868172c7579a6fbda1303ca0093dc25c6', 'b57a76b379489c06bbef01e406ffb4678d33502a', 'a78e68c2c44bcda3e8909e5a9297df20096910cc', 'd884d95bc4322510bcae48e04cd3f36b9b459238', 'cac7e48beaa33da46f3f33b1d9a4afe522d13a3b']",0.0,0.0,0.0,0.0,0.0,0.0,7.4421248864382505,3.205792047083378,10.647958843037486
q036,"What are Qdrant collections, points, and payloads?",['qdrant_collections_points_payloads_filters.md#0'],"['82276cae8fd85109dd93d47ee1c25ece1fce1626', '71433ce3131db02385b7e91f6a862bcf66dca5c8', 'daca70160d5d2c56cb6f10c71add89426d4895ad', '101ade204ee80dd8d14696cc43ec51ed2ed7168e', 'a27dad1bd84b7cc8a9ba8af10e863149b08d6596', 'dcb22a484327c84fdd0a9d05959cf3a870b4c4de', '852660d68decbedb8145f0ca7fb72d83c586cf48', 'ab7abbe863968f9bfbc1ad4df38d1c7e1424c01d', '812ef6990e769e3a7633803de53ecde02ff67244', 'b422b4a6c8909aae1815b8ace5101109d1153894', '1a2d77bb3fda45336b3f6cad100cbde58ed4eb27', '5f696a02c4d4bb6869c9bbb5bc29349ae59feab5', 'e60cf983c2fc7771dd8aadcce4b09277e7c1958f', 'dfb76ebebb2bb1ec4e24f43704c5b0a03fc15b09', 'c71d75bd4f978bf85de7ea855e00e7d553dc335c', 'bfdd17fa5f729d64b88ee65069c63766a4b3cac3', 'a918d08f1101d488dde966ad45aa231e16c7171d', 'e6c37d3f08b0e0c936e21ce15cc0714e230840a0', '7722b9d1c701c27f3177f5edceb31e8d2ca05934', 'da620654354e34c5d276c6e8ca8f11ee161ed81c', 'e51ff77d73e73674c3a11f091fb0ea76f23b5eda', 'a723c285021ecb326a3992c3dcc8ad193e2e6b77', 'f35ca160b7f1eb9c060050462f31ef80bcae8cd4', '42689fd088db7f35de4b0ff84304d28b859a136f', '2c6705e2f6283bbf8061777564fb31e42ec434cd', '845b649caf5fe7cac65218dafda4317a775b12e5', '5162cafe3133c28d2d00609dca1c2329f4322b72', 'd064b4018605c1192d2b4f8dca57feb070c395b6', '83d29fc2ea9141fcfb9f8f379181c72d78f4c4ab', 'e3efc31bee8d333cc4fc3fea39315a8271ce810c']",0.0,0.0,0.0,0.0,0.0,0.0,45.8816250320524,6.741541903465986,52.62325005605817
q037,Which Qdrant HNSW parameters matter most for performance and recall?,['qdrant_hnsw_params_m_ef_construct_ef_search.md#0'],"['ec5c47c11822fed5e10b6612f91a1435c4ce24bb', '0d3c87afbd194e8ccccd58b1e7c58c0e4291d3b9', 'aa4c38bbe35f1f89c69cedb048f5eb05b620eb1b', '973ee7db4f9b5671c384bb907f728b5fcb4d1a9e', '219ae546dff97f59562388c9718e982e277820a9', '15aab768513ab5d22375656f673af438f9f7747f', '7bfd53415fdf3cc563c3e743c195b737584244e0', '3e0031fd0e3d37224b722b9aa4083a14df46d21b', 'c0adcbcd65175c02bca51842bd3fcbe054b37a8c', 'f4f447a4d96363a66bc28c61ed4c5920632ea62a', '770390ee07c30a92e16defa4711cb9010221e9f1', 'c5bdc9e19a57e0289a32f131c8cda73dec7faa27', 'a9e69f04f4385abea3f80ed0db51148fcd906d44', '09dae06f0e45ef6e6c1cc8ef8bf0c8563256bcec', '07dadc40b6ad8522b2c5c6a3b1a791b352ced602', 'd5ff7d9a181d9a0c00179761b2f66032e17114ff', '53e950e754330881d39da30155de1cf389012f21', '5dcd35d6cd4a32925246920157a1c82f015d1869', 'b7dabf2cc444dfcfea8bb4ba1c44f7b9dfd5117d', 'afc45f9cb6c45811c360ae64ae2c8220ef9456bb', '9a3f3f20aa304ff2b7f3e4ba7304d90173a46226', '9eb912b79c0f06194c78d6b21aa1ad3f0d7c6683', 'f0af1935c8d1c0b044282287fc8d0ca227abd841', 'f52c5fcb470aa37b97f3925886912967e8c3feeb', '6d7af96132923db90bfeab4c25548a2188f52260', '15add7ebc67f4ef66750c4d62d274e66c58b0189', '14849e6c9659201b03c64a10d0335fc1a1f3b47d', 'f2b74ff2d1984badcf355c9b3ba153bfc17f639b', 'b16c581e9f13f316bbf542df2dbaf6d040bb2470', 'fe91d8ecf99ae53755104c46560eaa44500dbc1b']",0.0,0.0,0.0,0.0,0.0,0.0,8.201958145946264,5.869667045772076,14.07170807942748
q038,"What do Qdrant parameters m, ef_construct, and ef_search control?",['qdrant_hnsw_params_m_ef_construct_ef_search.md#0'],"['3d46bf76555af7e3fe3884ce09e32686a5ddf1ee', '60eb34a385935dbcccddb6876330ab5fc2c925a7', 'ede6bbab3ccfa36c790ef54f38d4374132e95b5c', 'bf01754e44830099b2f024b27292f329270e4773', '9962261b430501b1ae99dc42e8b43925540b41f8', 'eb7ada2e603e4106925ebc2136f160f3e680fb11', 'c7a755e8440cdfad91f1f6d2c12d3d99858e71f8', 'b397424bff8d5a70345b131a65ede2b9a854a9f9', 'd7beff28fd0cf75fc236b24384f4e9c40269d7ca', '23638df102cd4efe781969190ae2780eb30e398b', '600a1caef8c961c70be9776a188ba9217407d7e6', '92e09579ac7dfd055e1d11485fe8cde5bccfb5e8', '432bcc33672fe28716b5dc713fd4eee62459b833', '8f9cc2098a6f6e255444c48b2adda076de8e6343', '809506eebdd1b02d1325431e367afde118936564', '5d4ac2c48d92ceaae507cbbbca2628a3ea6843b1', '6117e5be5205d829249464c9c383ab914536db41', '53c79d8938945e2e440020e55738b2a0453264bf', '9e35628e1a3ccf1051ba49e1834a1c275190cbed', 'b3e227eded9d9907d81c50fa857a00f6e5dbe764', 'a207603b4cb4efb49f20e1b5f45b767b4744a7ca', 'e984864fde331263a2aa171e7df18f403f1f5410', '49386394202069c677e2da99c238f7b3fd4140b4', '80e4c6a66d0ac13cb1353b805ecf3b773d52ac51', 'c468b0ab8aafd89a134875c4ce41df4dad9939f1', 'b75379ab85e0a5ec7a81ea253a5de623fea48385', '9cf5a5dc5d443d861bff9e62b48445fc507f6e43', '84ce73ef836873243df07f469c8bb5ea9b718f35', '8ccc40c97b64619bb025e053dae65d067c933573', '7ec6ba61b98a8dcfffa2db11a1550e97107c6a5f']",0.0,0.0,0.0,0.0,0.0,0.0,25.90979216620326,7.270040921866894,33.179915975779295
